Accident Latitude,Accident Longitude,All Costs,Risk Score
33.91446,-98.48781,11674,0.0013888919987135962
33.914572,-98.440369,13500,0.0016061368838987107
33.91486,-98.43757,3400,0.000404508548537453
33.914949,-98.437029,4500,0.0005353789612995702
33.91765556,-117.9154528,49800,0.005924860505048577
33.923171,-97.720683,16000,0.0019035696401762496
33.923263,-97.720868,14790,0.0017596121861379209
33.93594,-98.49067,350,4.164058587885546e-05
33.936233,-98.496906,16675,0.0019838764843711854
33.936514,-98.496967,58000,0.006900439945638904
33.936574,-98.496891,6600,0.000785222476572703
33.947489,-97.021931,4430000,0.5270508441237992
33.949629,-118.370221,3107125,0.36966430113953935
33.956,-117.884167,13900,0.0016537261249031168
33.96455,-104.58069,170,2.0225427426872654e-05
33.97,-98.2215,2100,0.0002498435152731328
33.970039,-97.334269,775,9.22041544460371e-05
33.975062,-83.898977,847353,0.1008122153320166
33.97676,-83.9178,13200,0.001570444953145406
33.99271,-83.41999,40283,0.004792593488451242
34.001474,-98.812338,51250,0.00609737150368955
34.00551,-118.14477,16548,0.0019687669003522865
34.044058,-118.441362,232500,0.02766124633381113
34.0522342,-118.2436849,73050,0.00869098513842969
34.0577675,-118.360143,185525,0.02207248484335617
34.058206,-117.763553,64964,0.007728968631525618
34.0599,-98.568937,10250,0.00121947430073791
34.059928,-117.366844,37182,0.004423657897564583
34.07083,-97.944108,56200,0.006686288361119077
34.091,-98.858,5220,0.0006210395951075015
34.092292,-98.90449,5250,0.000624608788182832
34.093675,-83.233783,29300,0.003485911903572757
34.105033,-98.84851,47584,0.005661216109884166
34.12899,-96.46764,140200,0.01668002897204439
34.133131,-98.262922,3343196,0.3977504004224174
34.146191,-118.272341,3089580,0.3675769180559836
34.16078,-97.53915,10543,0.0012543334197736376
34.183191,-117.365394,459408,0.054657195078380655
34.1897222,-97.3761111,3250,0.00038666258316080076
34.2021,-97.49,23000,0.002736381357753359
34.206615,-98.58121,10300,0.0012254229558634607
34.20969,-97.54401,13868,0.0016499189856227646
34.216537,-97.28714,4868,0.000579161063023624
34.217554,-102.031489,200,2.379462050220312e-05
34.23884,-97.492924,12750,0.001516907057015449
34.238914,-118.96542,41675,0.004958204047146576
34.2391,-97.5136,67000,0.007971197868238045
34.24278,-97.49972,50700,0.006031936297308491
34.244372,-97.948581,10050,0.0011956796802357068
34.245072,-97.947953,25250,0.003004070838403144
34.263642,-119.042773,525700,0.06254415999004091
34.27734,-96.52176,267,3.176581837044117e-05
34.283001,-119.25847,6157625,0.7325917503493925
34.31371,-99.28394,2600,0.0003093300665286406
34.314349,-119.298397,190000,0.022604889477092965
34.32044,-100.24465,259533,0.03087744621399141
34.32184,-100.24492,368240,0.043810655268656386
34.333794,-98.06368,5618,0.0006683908899068856
34.36098,-97.55678,22375,0.0026620231686839742
34.37306,-97.51083,5050,0.0006008141676806288
34.37332,-97.10367,67021,0.007973696303390777
34.394601,-97.418438,2025,0.00024092053258480662
34.421537,-105.224281,16200,0.001927364260678453
34.43528,-97.98185,5080,0.0006043833607559593
34.462434,-120.086714,142931884,17.00504968722459
34.462837,-97.688497,375,4.461491344163085e-05
34.472502,-97.66435,11655,0.001386631509765887
34.478859,-120.014772,5629,0.0006696995940345069
34.481971,-82.60639,1170300,0.13923422186864157
34.48407,-97.547686,39958,0.004753927230135162
34.521102,-96.623514,33,3.926112382863515e-06
34.5401306,-97.5401306,167700,0.019951789291097317
34.544428,-82.507594,3838000,0.4566187674372779
34.545017,-82.50691,0,0.0
34.55261,-82.48781,20543,0.0024440644448837936
34.55306,-82.47944,520,6.186601330572811e-05
34.5530703,-97.403032,10000,0.0011897310251101562
34.553462,-82.48791,1100000,0.13087041276211717
34.55747,-97.28468,15000,0.0017845965376652342
34.55773,-97.37179,29000,0.003450219972819452
34.63366,-97.1581,5500,0.0006543520638105859
34.6428,-118.7169,795000,0.0945836164962574
34.70203,-82.23533,1652500,0.1966030518994533
34.723949,-120.433842,342720,0.04077446169257527
34.751139,-84.780139,7540,0.0008970571929330576
34.753426,-82.150528,1951000,0.23211652299899144
34.76231,-97.44047,816730,0.09716890201382178
34.816479,-97.442674,1480,0.0001760801917163031
34.81979,-97.44566,2800,0.0003331246870308437
34.82512,-97.18992,240300,0.02858923653339705
34.83433167,-120.45062247,30070,0.0035775211925062394
34.84251,-99.13711,303000,0.03604885006083773
34.84676,-92.09123,730002,0.08685060277924642
34.874565,-97.79908,200,2.379462050220312e-05
34.87656,-97.79842,9575,0.0011391674565429744
34.882052,-120.445707,80045,0.009523201990494244
34.89185,-97.4453,4253,0.0005059926049793494
34.89285,-99.03776,182250,0.021682847932632594
34.9175,-81.87417,1000138,0.11898952079916211
34.91801,-81.87401,22058,0.0026243086951879824
34.92544,-81.87765,2840,0.00033788361113128434
34.94194,-92.45555,5050,0.0006008141676806288
34.94212,-98.16142,75000,0.00892298268832617
34.96406,-92.42859,91300000,10.862244259255725
34.972892,-120.444417,405500,0.04824359306821683
34.99659,-120.45123,215600,0.025650600901374963
34.998458,-106.023817,114050,0.01356888234138133
35.01673757,-81.68385896,6030,0.0007174078081414241
35.01937,-119.06305,26603,0.0031650414461005484
35.019374,-119.063134,147000,0.017489046069119295
35.019746,-119.06454,5070,0.0006031936297308492
35.02529,-101.51128,25070,0.002982655679951161
35.04474,-119.19115,6030,0.0007174078081414241
35.05097,-85.33488,1285800,0.15297561520866387
35.054,-119.3169,36520,0.00434489770370229
35.059321,-119.064098,2375,0.0002825611184636621
35.0614452,-119.0635177,30000,0.0035691930753304684
35.063508,-119.064372,25700,0.0030576087345331013
35.097214,-119.3917,2265,0.00026947407718745035
35.097314,-119.391572,6430,0.0007649970491458303
35.10335,-119.45596,10300,0.0012254229558634607
35.119174,-119.378251,5065,0.0006025987642182941
35.13221,-91.59935,931500,0.11082344498901105
35.134147,-91.242388,141440,0.01682755561915805
35.139732,-96.632111,45200,0.005377584233497905
35.1544444,-119.3388889,2000,0.0002379462050220312
35.203837,-98.06593,86987,0.010349113268125714
35.22377,-96.44739,105809,0.01258842500358805
35.225037,-119.55979,500,5.94865512555078e-05
35.2256,-119.562467,3085,0.0003670320212464832
35.231666,-119.434622,21100,0.0025103324629824294
35.23317,-97.60874,49,5.829682023039765e-06
35.2482,-119.2748,7325,0.0008714779758931892
35.26177777,-119.0744917,20000,0.0023794620502203124
35.265278,-101.890833,122585,0.01458431777131285
35.276957,-116.021774,33178,0.003947289595110476
35.27901,-119.31192,7807,0.0009288230113034989
35.28036,-119.42238,355100,0.04224734870166164
35.285,-101.541111,10240,0.0012182845697127998
35.2858,-80.93179,1237,0.0001471697278061263
35.296047,-119.160719,12250,0.0014574205057599412
35.298901,-118.914063,18500,0.0022010023964537887
35.31111,-97.00602,501,5.960552435801882e-05
35.317952,-97.243049,12200,0.0014514718506343906
35.32395,-119.650239,10730,0.0012765813899431975
35.3275,-119.6575,5650,0.0006721980291872382
35.347873,-98.091935,3650,0.000434251824165207
35.34866,-98.09101,323,3.842831211105804e-05
35.3496,-119.654007,4615,0.0005490608680883371
35.3599366,-119.6614872,25520,0.0030361935760811185
35.383359,-119.742552,5000,0.0005948655125550781
35.42148,-96.14583,7815,0.0009297747961235869
35.431862,-119.68993,44100,0.005246713820735788
35.435057,-119.68223,3010,0.000358109038558157
35.435228,-119.682456,3382,0.00040236703269225477
35.43959,-118.99174,1210,0.00014395745403832888
35.439682,-118.99227,150000,0.01784596537665234
35.444988,-119.0425888,4000,0.0004758924100440624
35.449592,-100.105372,2550,0.0003033814114030898
35.46577,-97.44754,290,3.450219972819452e-05
35.466951,-119.704428,106719,0.012696690526873075
35.4672,-119.704,5000,0.0005948655125550781
35.467203,-119.703991,150000,0.01784596537665234
35.47321,-119.74096,242656,0.028869537162913003
35.48354,-80.7357,15950,0.001897620985050699
35.48374,-80.73542,157000,0.01867877709422945
35.483852,-80.735273,195750,0.023288984816531307
35.4855,-100.9402,2555,0.0003039762769156449
35.500176,-119.811758,7585,0.0009024109825460534
35.529177,-119.808998,1000000,0.1189731025110156
35.5291888,-119.807777,223357,0.026573475257552912
35.5291888,-119.80777,117000,0.013919852993788827
35.5314135,-108.210311,415000,0.049373837542071475
35.534236,-98.097395,25899,0.0030812843819327932
35.535471,-101.442106,5300,0.0006305574433083826
35.539578,-101.896958,70,8.328117175771092e-06
35.55167,-78.3075,620900,0.0738703993490896
35.551979,-89.43181,20225,0.002406230998285291
35.55435,-97.10423,160,1.9035696401762496e-05
35.55441,-97.10413,1854,0.00022057613205542294
35.56033,-96.44974,7250,0.000862554993204863
35.565292,-96.454956,15050,0.0017905451927907848
35.56572,-96.44923,30200,0.003592987695832671
35.59243,-96.30796,157000,0.01867877709422945
35.597478,-97.247747,871000,0.10362557228709458
35.6376,-97.70893,148,1.7608019171630312e-05
35.646475,-119.955655,63050,0.007501254113319533
35.68463,-101.35898,30058,0.003576093515276107
35.684911,-101.359211,36427,0.004333833205168766
35.6905,-97.5925,39928,0.0047503580370598306
35.69179,-97.59352,336047,0.03998055417951926
35.69559,-97.59628,19632,0.0023356799484962583
35.7042,-97.4636,766550,0.091198831729819
35.719298,-101.353026,18340,0.0021819667000520264
35.726944,-101.354167,30000,0.0035691930753304684
35.73235,-107.747355,40125,0.004773795738254502
35.737564,-97.379338,12680,0.0015085789398396779
35.7391,-96.15759,30296,0.0036044091136737287
35.74395,-107.13165,4215,0.0005014716270839308
35.76698,-84.36458,31019,0.003690426666789193
35.768817,-97.692603,9799,0.001165817431505442
35.7688889,-97.6930556,2800,0.0003331246870308437
35.8377778,-96.5122222,30550,0.003634628281711527
35.84613,-97.62086,214538,0.025524251466508267
35.849254,-101.441487,110,1.3087041276211717e-05
35.85326,-103.30167,7584,0.0009022920094435423
35.86561,-98.41103,103500,0.012313716109890115
35.86572,-97.62111,167904,0.019976059804009565
35.87218,-98.38255,187,2.224797016955992e-05
35.92536,-96.74162,125000,0.01487163781387695
35.92612,-96.7459,11300,0.0013443960583744763
35.93019,-96.74132,71000,0.008447090278282108
35.9303,-96.7514,25065,0.0029820608144386063
35.93198,-96.75406,10200,0.0012135256456123592
35.93444,-96.752126,5009,0.0005959362704776772
35.9361111,-96.7380556,20000,0.0023794620502203124
35.936195,-96.748525,2237,0.0002661428303171419
35.936355,-96.750348,13525,0.001609111211461486
35.936666,-96.745218,20100,0.0023913593604714136
35.936677,-96.745218,11530,0.00137175987195201
35.93749,-96.74417,20333,0.00241908009335648
35.9375,-96.74833,24050,0.0028613031153899254
35.93784934,-96.71795726,22897,0.002724127128194724
35.9382,-96.74755,9750,0.001159987749482402
35.938355,-96.740879,140000,0.016656234351542183
35.938719,-96.737218,20000,0.0023794620502203124
35.939625,-96.747821,193527,0.023024507609649317
35.93964,-96.748064,160374,0.019080192342101617
35.93985,-96.75629,1350,0.00016061368838987106
35.940151,-96.714602,3571,0.00042485294906683676
35.940158,-96.747808,6600,0.000785222476572703
35.940183,-96.745663,10515,0.0012510021729033292
35.940253,-96.747933,4525,0.0005383532888623456
35.940287,-96.749203,22500,0.002676894806497851
35.94066,-96.74784,41710,0.004962368105734461
35.94072,-96.74691,158900,0.018904825989000378
35.94085,-96.7502,111651,0.013283465868457403
35.94109,-96.74697,17000,0.0020225427426872654
35.94155,-96.73679,8000,0.0009517848200881248
35.94336,-96.75159,35440,0.004216406752990393
35.943703,-96.754623,2520,0.00029981221832775935
35.94373,-96.76142,150800,0.017941143858661152
35.943731,-96.754603,7770,0.0009244210065105913
35.94466,-96.75427,37850,0.004503131930041941
35.944728,-96.764824,95100,0.011314342048797584
35.94498,-96.74822,20511,0.002440257305603441
35.945098,-96.760237,6215,0.000739417832105962
35.945288,-96.750877,165750,0.019719791741200837
35.94595,-96.75007,10180,0.0012111461835621388
35.94595,-96.74872,1200,0.0001427677230132187
35.94596,-96.76296,187300,0.022283662100313222
35.94603,-96.74797,1500,0.0001784596537665234
35.94607,-96.74874,136221,0.016206634997153056
35.946697,-96.748707,11598,0.001379850042922759
35.94745,-96.74214,5096,0.0006062869303961355
35.94754,-96.74449,3000,0.0003569193075330468
35.947714,-96.754536,2830,0.0003366938801061742
35.94805,-96.74979,3648,0.00043401387796018493
35.948453,-96.762003,25010,0.0029755172938005004
35.950352,-96.7594,56650,0.0067398262572490346
35.951482,-96.759629,99125,0.011793208786404422
35.951559,-96.75914,17296,0.0020577587810305257
35.95201,-96.759592,291898,0.034728010676760436
35.952194,-96.759486,2336,0.00027792116746573245
35.953247,-96.758858,1698327,0.2020552322682256
35.953482,-96.759374,77265,0.009192456765513621
35.95778,-96.74944,151850,0.01806606561629772
35.95837,-96.754056,10005,0.001190325890622711
35.9585,-96.75978,12000,0.0014276772301321872
35.95885,-96.75655,13939924,1.6584760070477667
35.95886,-96.75335,525050,0.062466827473408745
35.95902,-96.75327,6600,0.000785222476572703
35.96143,-96.71889,2010,0.00023913593604714138
35.964394,-101.881696,19882,0.002365423224124012
35.96576,-103.18311,67675,0.008051504712432982
35.96788,-90.85025,36700,0.004366312862154273
35.96953,-96.01372,52050,0.006192549985698362
35.96984,-96.01389,39450,0.004693488894059565
35.97916323,-96.00824525,43684,0.005197221010091206
35.97974,-96.00985,5000,0.0005948655125550781
35.982628,-96.764171,2100,0.0002498435152731328
35.983,-101.409,16000,0.0019035696401762496
35.986205,-96.745943,4000,0.0004758924100440624
35.9863,-96.7465,9530,0.0011338136669299787
35.989585,-96.5786369,25100,0.002986224873026492
36.00758,-96.75135,32617,0.003880545684601796
36.00943,-96.55946,29411,0.0034991179179514804
36.01167,-96.45009,5100,0.0006067628228061796
36.011954,-96.74166,3825,0.00045507211710463474
36.0146585,-96.755643,5550,0.0006603007189361366
36.01526,-96.75729,2280,0.0002712586737251156
36.01663,-96.7549,58100,0.006912337255890006
36.0191,-96.7569,2416,0.0002874390156666137
36.029589,-97.747511,35000,0.004164058587885546
36.03385,-87.94387,45798,0.005448730148799492
36.03403,-87.94348,45000,0.005353789612995702
36.04031,-97.91048,424000,0.050444595464670616
36.06382,-96.60748,33993,0.004044252673656953
36.06684,-79.93512,50700,0.006031936297308491
36.06889,-78.06611,22614,0.002690457740184107
36.07076,-79.93915,2043997,0.24318066461320836
36.07101,-79.93669,51150,0.006085474193438449
36.07123064,-79.93686505,138150,0.016436134111896806
36.07129,-79.93687,145310,0.017287981525875677
36.0724,-79.94037,10540,0.0012539765004661045
36.086068,-101.046424,216040,0.02570294906647981
36.12128,-95.99397,1030,0.0001225422955863461
36.13064,-96.02448,23000,0.002736381357753359
36.13137,-96.02489,3126,0.0003719099184494348
36.13158,-96.0317,500,5.94865512555078e-05
36.13218,-96.0299,104026,0.01237629596181091
36.13252,-96.02906,8012,0.000953212497318257
36.1326083,-96.029061,530,6.305574433083827e-05
36.135178,-95.63705,1540,0.00018321857786696404
36.13715,-96.02014,12257,0.0014582533174775183
36.13824,-96.02963,0,0.0
36.162774,-97.113141,30600,0.003640576936837078
36.17115,-97.432256,991,0.00011790234458841646
36.18085,-86.82914,40500,0.0048184106516961315
36.18977222,-120.3564278,1000,0.0001189731025110156
36.18992091,-120.35680577,340000,0.040450854853745305
36.20138,-99.89379,43,5.115843407973671e-06
36.202923,-100.920509,15817,0.0018817975624167338
36.221931,-97.747128,41139,0.004894434464200671
36.232606,-107.54596,250500,0.02980276217900941
36.253344,-115.045311,39518,0.0047015790650303145
36.274497,-100.812197,10329,0.0012288731758362801
36.29392,-96.20295,105900,0.012599251555916551
36.33746,-97.51306,2729,0.0003246775967525616
36.346272,-96.38565,381000,0.045328752056696946
36.38298,-97.49642,21110,0.002511522194007539
36.38322,-97.60424,36000,0.004283031690396562
36.39836,-96.74622,2517615,0.29952846747827055
36.413056,-99.193611,32471,0.0038631756116351878
36.41801,-97.81118,4175,0.0004967127029834902
36.41936,-97.84852,7368,0.000876593819301163
36.4302,-97.45631,10000,0.0011897310251101562
36.4309,-107.062,2064,0.0002455604835827362
36.472798,-102.268817,10120,0.001204007797411478
36.4740589,-100.5947114,17500,0.002082029293942773
36.487768,-108.129948,10068,0.0011978211960809052
36.48794,-108.16955,1870,0.0002224797016955992
36.48798,-108.1301,1550,0.0001844083088920742
36.49701,-107.74874,19052,0.0022666755490398697
36.54755,-97.20423,12400,0.0014752664711365935
36.54928,-97.33609,466625,0.05551582395920266
36.55711482,-97.29606047,1550,0.0001844083088920742
36.56083,-14.35583,65000,0.007733251663216014
36.57243,-90.87867,273100,0.03249155429575836
36.5746,-90.1886,5000,0.0005948655125550781
36.58261,-98.30137,7780,0.0009256107375357015
36.605085,-100.446363,10000,0.0011897310251101562
36.6093,-98.51248,15220,0.0018107706202176576
36.632156,-97.125787,287500,0.03420476697191699
36.64234919,-94.9731575,450063,0.053545391435415216
36.649239,-97.161522,193841,0.023061865163837778
36.6659,-97.8846,1599786,0.19033150377368763
36.67346274,-97.19300732,2000,0.0002379462050220312
36.715463,-108.496528,55500,0.006603007189361366
36.735435,-102.460064,1600,0.00019035696401762496
36.765308,-100.591781,8500,0.0010112713713436327
36.773611,-97.756389,6831,0.0008127052632527477
36.773902,-97.757636,2492,0.0002964809714574509
36.77414,-97.75689,300,3.569193075330468e-05
36.774166,-97.756715,400,4.758924100440624e-05
36.774347,-97.756557,1690,0.0002010645432436164
36.77451,-97.75519,8727,0.0010382782656136332
36.775556,-97.755756,160,1.9035696401762496e-05
36.77616,-97.24686,32500,0.003866625831608007
36.7889,-100.6198,36776,0.00437535481794511
36.79693,-96.663049,2825,0.0003360990145936191
36.800991,-96.642259,10065,0.001197464276773372
36.8053,-101.2876,6080,0.0007233564632669749
36.81045,-97.8319,1080,0.00012849095071189686
36.810495,-97.831946,45060,0.005360927999146363
36.827669,-96.475662,12025,0.0014306515576949627
36.8480438,-96.35539,8050,0.0009577334752136756
36.892543,-97.759315,156905,0.018667474649490902
36.9006,-100.39243,1742,0.0002072511445741892
36.905274,-108.800237,5200,0.0006186601330572812
36.927591,-96.052414,1996000,0.23747031261198717
36.93117,-95.90781,456240,0.054280288289625764
36.947219,-100.293152,325000,0.03866625831608007
37.027049,-95.89245,99702,0.011861856266553278
37.04441,-97.01768,6220,0.0007400126976185171
37.045196,-101.854915,15466,0.0018400380034353674
37.052386,-95.611575,40000,0.004758924100440625
37.0525,-95.61183,227,2.700689427000054e-05
37.05253,-95.61166,773159,0.09198512496431431
37.052548,-95.612086,283000,0.03366938801061742
37.05446,-96.18822,1513925,0.1801163542189893
37.057847,-98.965883,3350,0.0003985598934119023
37.058121,-95.634147,562819,0.06696032258214729
37.061114,-95.576738,100523,0.011959533183714822
37.070361,-89.63841,15460,0.0018393241648203013
37.08136,-97.85246,216121,0.025712585887783204
37.08543,-97.3445,35100,0.004175955898136648
37.10847,-100.80037,3510,0.0004175955898136648
37.12022,-99.98155,105005,0.012492770629169193
37.12897,-97.051558,5025,0.0005978398401178534
37.139844,-100.569479,15630,0.0018595495922471739
37.14269,-107.78608,250,2.97432756277539e-05
37.15778,-78.835,123396,0.014680804957449282
37.1647,-97.87432,320826,0.038169664586199095
37.188347,-93.783194,173869,0.020685734360487772
37.202167,-76.605211,37465,0.004457327285575199
37.205338,-76.461278,153385,0.01824868932865213
37.21353203,-93.94540266,52041,0.006191479227775763
37.226483,-89.481844,32077,0.0038163002092458475
37.321081,-96.843305,32000,0.003807139280352499
37.355914,-98.206945,6500,0.0007733251663216015
37.35595,-98.20689,14000,0.0016656234351542184
37.357891,-97.757054,170,2.0225427426872654e-05
37.3612,-97.0539,5524,0.0006572074182708502
37.414383,-99.320819,300,3.569193075330468e-05
37.4175,-100.7953,1675,0.00019927994670595114
37.44967,-77.63277,40250,0.004788667376068379
37.462217,-86.225891,48200,0.005734503541030953
37.46699,-86.22466,83848,0.009975656699343638
37.471,-108.7912,9475,0.001127270146291873
37.495186,-96.813234,79000,0.009398875098370233
37.50301661,-93.27968075,16580,0.0019725740396326387
37.51111,-77.42333,19702,0.0023440080656720293
37.579665,-97.085468,6840,0.0008137760211753467
37.586723,-77.61972897,424700,0.050527876636428326
37.6159,-99.1263,1475,0.000175485326203748
37.6159,-99.1262,8696,0.0010345900994357916
37.64292,-98.84963,374451,0.044549597208352304
37.643839,-88.878198,6336,0.0007538135775097949
37.644112,-88.877277,1990,0.00023675647399692108
37.64416,-88.87876,594200,0.07069381751204548
37.66168,-78.23911,4613,0.000548822921883315
37.66279,-78.2375,14588,0.0017355796194306957
37.6633,-78.2375,4236,0.0005039700622366622
37.66330708,-78.23750439,34015,0.004046870081912196
37.66399,-78.239171,18101,0.0021535321285518936
37.67502,-98.44337,400,4.758924100440624e-05
37.6754,-98.44498,751050,0.08935474864089828
37.679044,-98.439387,8850,0.001052911957222488
37.680384,-98.428468,56130,0.006677960243943306
37.68779,-98.40713,12520,0.0014895432434379153
37.69212,-122.3997,16169,0.0019236760945006114
37.721661,-121.54831,1005340,0.11960841887842444
37.721901,-97.147138,151661,0.018043579699923137
37.72575,-121.55485,1200000,0.14276772301321872
37.72926,-121.55971,4540000,0.5401378854000108
37.742029,-99.217775,216075,0.0257071131250677
37.745816,-88.689864,127748,0.015198575899577222
37.75134722,-121.5874583,10000,0.0011897310251101562
37.75877757,-92.67267003,35020,0.004166438049935767
37.761233,-97.307172,11575,0.0013771136615650056
37.761305,-97.307781,5075,0.0006037884952434043
37.7766173,-87.073657,2210,0.0002629305565493445
37.78947,-96.90093,142175,0.016915000849503644
37.78977,-96.90047,3600,0.0004283031690396562
37.79167,-95.42361,60000,0.007138386150660937
37.79193,-96.88026,10880,0.0012944273553198498
37.795178,-121.672381,1275040,0.15169546462564534
37.7958,-96.72309,43720,0.0052015040417816025
37.800717,-96.88095,637800,0.07588104478152574
37.80218,-96.90935,4800,0.0005710708920528748
37.80225,-96.87537,1535,0.00018262371235440894
37.80249,-96.91695,6640,0.0007899814006731437
37.803255,-96.873398,8867,0.0010549344999651754
37.80348,-96.5137,35336,0.004204033550329248
37.80389,-96.51428,6900,0.0008209144073260077
37.8041,-96.8716,2700932,0.3213382597112824
37.8048,-96.91755,10500,0.001249217576365664
37.80556,-96.915,80000,0.00951784820088125
37.81654,-97.02048,93627,0.011139094668798859
37.817,-121.587,26200,0.0031170952857886088
37.817162,-97.367437,2930,0.0003485911903572757
37.81841,-97.37093,2070,0.0002462743221978023
37.84074,-98.41963,68152,0.008108254882330735
37.84552,-97.08663,125700,0.014954918985634662
37.86364,-85.71544,294100,0.03498998944848969
37.8681,-98.02141,122175,0.014535538799283331
37.8875,-97.90877,45000,0.005353789612995702
37.89533,-97.88435,91950,0.010939576775887885
37.91083,-92.37944,15000,0.0017845965376652342
37.93455,-95.243912,952518,0.11332402165758756
37.940135,-122.376323,550497,0.06549433601300655
37.94181,-87.90508,5333,0.0006344835556912462
37.94261,-87.91559,29930,0.0035608649581546975
37.944408,-121.558461,410000,0.0487789720295164
37.963297,-121.948261,1839410,0.21884031448978722
37.9702,-97.0122,12550,0.001493112436513246
37.972548,-103.484322,52503,0.006246444801135852
37.976654,-122.322127,5000,0.0005948655125550781
38.003663,-122.056224,693834,0.082547583607628
38.004227,-122.055465,25496,0.003033338221620854
38.008562,-103.499971,232500,0.02766124633381113
38.0251564,-122.1292343,205030,0.024393055207833532
38.025394,-122.129423,176000,0.02093926604193875
38.04121,-97.40789,2314,0.0002753037592104901
38.045747,-122.244843,52000,0.006186601330572812
38.061436,-122.134392,51000,0.006067628228061796
38.066978,-122.133742,580000,0.06900439945638906
38.08131,-97.85245,25030,0.002977896755850721
38.090565,-77.446096,60652,0.007215956613498119
38.09072,-77.44581,5300,0.0006305574433083826
38.09347,-98.58167,1545,0.0001838134433795191
38.093693,-98.682561,16172,0.0019240330138081442
38.09496,-98.58163,10100,0.0012016283353612576
38.09973,-98.57896,8600,0.0010231686815947343
38.1019,-98.856419,11012,0.0013101318048513038
38.1021533,-99.00453106,38708,0.004605210851996392
38.12745,-96.191081,3820,0.00045447725159207964
38.13059,-99.7153,30344,0.0036101198225942576
38.1337,-85.5012,126104,0.015002984119049113
38.17264002,-85.84931981,2453000,0.2918410204595213
38.19639,-94.81861,20200,0.002403256670722515
38.205021,-85.84991,2440,0.00029029437012687806
38.215783,-103.562679,80000,0.00951784820088125
38.264304,-89.02108,31040,0.0036929251019419246
38.264829,-91.503997,300150,0.035709776718681335
38.26485,-97.8667,72230,0.008593427194370657
38.27373,-87.85166,9496950,1.1298816058919896
38.274267,-77.458875,357220,0.042499571678985
38.28366,-87.94086,1640091,0.19512671467039408
38.28588,-95.00712,329750,0.03923138055300739
38.32113,-87.34782,3200,0.0003807139280352499
38.332983,-98.184795,1340,0.0001594239573647609
38.3362,-97.67782,10000,0.0011897310251101562
38.338614,-97.676694,8450,0.001005322716218082
38.339275,-97.676786,500,5.94865512555078e-05
38.339543,-97.676782,8000,0.0009517848200881248
38.340005,-98.311832,11178,0.0013298813398681325
38.34021,-98.31168,13325,0.0015853165909592828
38.34024,-98.31176,6885,0.0008191298107883424
38.34044,-97.83677,100026,0.011900403551766846
38.341141,-97.669735,200,2.379462050220312e-05
38.34136,-97.66619,2762,0.0003286037091354251
38.344339,-97.674046,100,1.189731025110156e-05
38.34519,-98.31356,12150,0.0014455231955088396
38.352573,-91.323912,2010000,0.23913593604714137
38.35257318,-91.32391233,24525,0.0029178153390826576
38.36098,-96.27164,42465,0.005052192798130278
38.36818,-98.69124,10100,0.0012016283353612576
38.3693,-97.83197,60,7.138386150660936e-06
38.37239,-97.80143,60,7.138386150660936e-06
38.37783053,-97.83460727,50160,0.005967690821952543
38.377992,-82.605496,21000,0.002498435152731328
38.38052,-97.83095,10,1.189731025110156e-06
38.38154,-97.83127,3904,0.00046447099220300495
38.38166,-97.819444,387,4.604259067176304e-05
38.47623,-97.72254,117653,0.013997542429728518
38.501433,-90.298736,215,2.5579217039868357e-05
38.501817,-90.589072,60,7.138386150660936e-06
38.50252,-94.86919,17600,0.002093926604193875
38.55560816,-77.70980577,1150,0.00013681906788766795
38.569474,-121.522658,2429,0.0002889856659992569
38.581933,-90.188644,5533,0.0006582781761934494
38.58556,-94.22335,200100,0.02380651781245422
38.585632,-90.178975,12200,0.0014514718506343906
38.5997,-121.4483,480000,0.057107089205287495
38.6092,-100.048101,18757,0.00223157848379912
38.617704,-94.498427,4580,0.0005448968095004515
38.622839,-93.225229,2521,0.0002999311914302703
38.62313,-98.533921,4050,0.00048184106516961325
38.623253,-98.533735,11606,0.001380801827742847
38.63064,-93.39656,27,3.2122737677974213e-06
38.66916,-104.70138,567,6.745774912374585e-05
38.6707,-97.78123,1627,0.0001935692377854224
38.680985,-90.183432,100500,0.011956796802357068
38.72582,-99.73018,4765,0.0005669068334649893
38.73302,-77.19229,20100,0.0023913593604714136
38.776587,-89.084633,5025,0.0005978398401178534
38.77706,-89.08485,69050,0.008215092728385626
38.780153,-121.246941,5578,0.000663631965806445
38.780525,-121.246797,49500,0.005889168574295273
38.78564,-89.08396,189060,0.02249305476073261
38.78777,-89.083319,7010,0.0008340014486022194
38.78778,-89.08389,4500,0.0005353789612995702
38.789242,-89.065026,12410,0.0014764562021617037
38.7893921,-89.06510432,295030,0.03510063443382493
38.79106,-89.08415,120400,0.014324361542326278
38.7919,-99.6332,23540,0.0028006268331093073
38.792059,-89.079739,510,6.067628228061796e-05
38.792939,-89.085639,1600100,0.19036886132787606
38.793803,-89.082089,105230,0.012519539577234172
38.81386,-99.42139,3880,0.0004616156377427406
38.814911,-99.566148,27050,0.003218222422922972
38.82204,-90.07892,408230,0.0485683896380719
38.82204498,-90.07891101,738890,0.08790803571436431
38.82684,-77.435574,14642600,1.7420755508277972
38.827249,-90.086211,155246,0.01847009827242513
38.828047,-90.085713,25958,0.0030883037949809428
38.82855,-90.08931,6040,0.0007185975391665342
38.829252,-90.089749,280122,0.03332698342159072
38.832199,-89.597838,6281206,0.7472945653308063
